        2300
          23
         100
           1   0.00000000       0.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           2   0.00000000       2.51722336E-03   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           3   0.00000000       1.00665092E-02   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           4   0.00000000       2.26407051E-02   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           5   0.00000000       4.02259827E-02   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           6   0.00000000       6.28051758E-02   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           7   0.00000000       9.03563499E-02   1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           8   0.00000000      0.122851372       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           9   0.00000000      0.160256386       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          10   0.00000000      0.202535152       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          11   0.00000000      0.249644279       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          12   0.00000000      0.301537037       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          13   0.00000000      0.358160496       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          14   0.00000000      0.419457912       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          15   0.00000000      0.485367298       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          16   0.00000000      0.555823326       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          17   0.00000000      0.630753517       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          18   0.00000000      0.710083008       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          19   0.00000000      0.793732643       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          20   0.00000000      0.881617546       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          21   0.00000000      0.973649502       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          22   0.00000000       1.06973529       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          23   0.00000000       1.16977835       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          24   0.00000000       1.27367854       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          25   0.00000000       1.38133073       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          26   0.00000000       1.49262643       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          27   0.00000000       1.60745382       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          28   0.00000000       1.72569752       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          29   0.00000000       1.84723806       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          30   0.00000000       1.97195292       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          31   0.00000000       2.09971690       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          32   0.00000000       2.23040104       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          33   0.00000000       2.36387444       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          34   0.00000000       2.50000167       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          35   0.00000000       2.63864636       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          36   0.00000000       2.77966881       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          37   0.00000000       2.92292690       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          38   0.00000000       3.06827641       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          39   0.00000000       3.21557093       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
