105
           1   0.00000000       0.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           2   0.00000000       1.46446609       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           3   0.00000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           4   0.00000000       8.53553391       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           5   0.00000000       10.0000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           6  0.500000000      0.474999905       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           7  0.500000000       1.80034161       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           8  0.500000000       4.99999952       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           9  0.500000000       8.19965744       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          10  0.500000000       9.52499962       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          11   1.00000000      0.900000095       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          12   1.00000000       2.10086250       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          13   1.00000000       5.00000048       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          14   1.00000000       7.89913845       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          15   1.00000000       9.10000038       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          16   1.50000000       1.27499986       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          17   1.50000000       2.36602712       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          18   1.50000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          19   1.50000000       7.63397312       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          20   1.50000000       8.72500038       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          21   2.00000000       1.60000014       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          22   2.00000000       2.59583712       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          23   2.00000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          24   2.00000000       7.40416288       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          25   2.00000000       8.39999962       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          26   2.50000000       1.87500000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          27   2.50000000       2.79029131       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          28   2.50000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          29   2.50000000       7.20970869       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          30   2.50000000       8.12500000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          31   3.00000000       2.09999990       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          32   3.00000000       2.94939041       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          33   3.00000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          34   3.00000000       7.05060959       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          35   3.00000000       7.90000010       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          36   3.50000000       2.27500010       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          37   3.50000000       3.07313395       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
          38   3.50000000       5.00000000       1.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
